"LANGUAGE","日本語","Language name (in native language).  This means the NAME OF THE LANGUAGE BEING TRANSLATED INTO, and should NOT be a translation of the word 'English'"
"DISABLED","無効",""
"LOW","低",""
"MID","中",""
"HIGH","高",""
"K45_TLM_DETECTED","Klyte45によるTransport Lines Managerの古いバージョンが検出されました。全機能サポートのため、t1a2lのバージョンへの更新をご検討ください。",""
"SETTINGS_ISSUE_DETECTED","設定に問題がある可能性があり、エクスペリエンスに影響を与える恐れがあります。",""
"SETTINGS_ISSUE_DETECTED_QUICKFIX","クイック修正",""
"WHATSNEW_L1","このメッセージは、MODが更新されたことをお知らせするものです。",""
"WHATSNEW_L2","変更点の詳細なリストについては、Steam WorkshopまたはGitHubをご覧ください。",""
"WHATSNEW_L3","ご利用とご支援に感謝いたします！",""
"ERROR","おっと！何か問題が発生しました：",""
"ERROR_COPY","コピー",""
"ERROR_SUPPORT","サポート",""
"MODDESCRIPTION","異なる視点から街を眺めてみましょう","Mod's Description"
"SETTINGS_GROUPNAME_GENERAL","一般設定",""
"SETTINGS_GROUPNAME_CAM","カメラオプション",""
"SETTINGS_GROUPNAME_CAMCONTROL","カメラ操作",""
"SETTINGS_GROUPNAME_FREECAM","フリーカメラモード設定",""
"SETTINGS_GROUPNAME_FOLLOW","フォローモード設定",""
"SETTINGS_GROUPNAME_WALKTHRU","ウォークスルーモード設定",""
"SETTINGS_GROUPNAME_KEYMAP","キー設定",""
"SETTINGS_GROUPNAME_SMOOTHTRANS","スムーズトランジション設定",""
"SETTINGS_GROUPNAME_OPT","最適化設定",""
"SETTINGS_GROUPNAME_INFOPANEL","情報パネル設定",""
"SETTINGS_RESETBTN","MOD設定をリセット",""
"SETTINGS_RESETOFFSETBTN","タイプ設定をリセット",""
"SETTINGS_IMPORT","v2設定をインポート",""
"SETTINGS_IMPORTCONFIRM","First Person Camera v2からの設定（MOD設定およびタイプ設定を含む）をインポートしてもよろしいですか？既存のMOD設定は上書きされ、インポートされたタイプ設定は既存のものと統合されます。",""
"SETTINGS_IMPORTSUCCESSED","設定が正常にインポートされました。",""
"SETTINGS_OPENWIKI","Wikiを開く",""
"SETTINGS_HIDEUI","ゲームのUIを非表示",""
"SETTINGS_SETBACKCAMERA","無効化後にカメラをリセット",""
"SETTINGS_SETBACKCAMERA_DETAIL","FPSカメラを無効化する際に、元の位置にリセットします",""
"SETTINGS_SHOWINFOPANEL","デフォルトで情報パネルを表示",""
"SETTINGS_INFOPANELHEIGHTSCALE","情報パネルの高さのスケーリング係数",""
"SETTINGS_SPEEDUNIT","速度単位",""
"SETTINGS_SHOWSTATUS","ステータス情報を表示",""
"SETTINGS_SHOWELAPSEDTIME","経過時間を表示",""
"SETTINGS_SHOWINGAMETIME","ゲーム内時刻を表示",""
"SETTINGS_SHOWSLOPE","勾配を表示",""
"SETTINGS_FADE","メインパネルのフェードアニメーションを有効化",""
"SETTINGS_MAXPITSHDEG","最大垂直視野角",""
"SETTINGS_MAXPITSHDEG_DETAIL","カメラを上下に回転させる最大角度です。",""
"SETTINGS_ENABLEDOF","被写界深度効果を適用",""
"SETTINGS_MOVEMENTSPEED","移動速度",""
"SETTINGS_SPEEDUPFACTOR","移動/オフセットの加速係数",""
"SETTINGS_INVERTROTATEHORIZONTAL","水平回転を反転",""
"SETTINGS_INVERTROTATEVERTICAL","垂直回転を反転",""
"SETTINGS_ROTATESENSITIVITY","カメラ回転感度",""
"SETTINGS_ROTATEKEYFACTOR","キーを使用した回転速度",""
"SETTINGS_FIELDOFVIEW","カメラ視野角",""
"SETTINGS_PATHS_DETECTION","歩道の衝突判定",""
"SETTINGS_TRACKS_DETECTION","線路の衝突判定",""
"SETTINGS_DETECTIONS_DETAIL","一部のアセットで正常に動作しない場合は無効化してください",""
"SETTINGS_SHOWCURSORFREE","フリーカメラモードでカーソルを表示",""
"SETTINGS_GROUNDCLIPING","地面クリッピングオプション",""
"SETTINGS_GROUNDCLIPING_DETAIL","フリーカメラモードの場合：
-[なし] 自由移動
-[地面より上] カメラは常に地面より上
-[地面にスナップ] カメラは地面に沿って移動
-[道路より上] カメラは常に最も近い道路より上
-[道路にスナップ] カメラは最も近い道路または地面に沿って移動",""
"SETTINGS_GROUNDCLIPING_NONE","なし",""
"SETTINGS_GROUNDCLIPING_ABOVE_GROUND","地面より上",""
"SETTINGS_GROUNDCLIPING_SNAP_TO_GROUND","地面にスナップ",""
"SETTINGS_GROUNDCLIPING_ABOVE_ROAD","道路より上",""
"SETTINGS_GROUNDCLIPING_SNAP_TO_ROAD","道路にスナップ",""
"SETTINGS_GROUNDLEVELOFFSET","地面レベルオフセット",""
"SETTINGS_GROUNDLEVELOFFFSET_DETAIL","地面クリッピングオプションにおける地面レベルの垂直オフセット",""
"SETTINGS_ROADLEVELOFFSET","道路レベルオフセット",""
"SETTINGS_ROADLEVELOFFSET_DETAIL","地面クリッピングオプションにおける道路レベルの垂直オフセット",""
"SETTINGS_TARGETSTOFOLLOW","フォロー対象：",""
"SETTINGS_SHOWCURSORFOLLOW","フォロー/ウォークスルーモードでカーソルを表示",""
"SETTINGS_STICKTOFRONTVEHICLE","常に車両の前部をフォロー",""
"SETTINGS_OFFSETMOVEMENTSPEED","オフセット移動速度",""
"SETTINGS_FOLLOWCAMOFFSET","フォローモード汎用カメラオフセット",""
"SETTINGS_VEHICLEFIXEDOFFERT","車両の固定カメラオフセット",""
"SETTINGS_MIDVEHFIXEDOFFSET","車両中央部の固定カメラオフセット",""
"SETTINGS_PEDSTRIANFIXEDOFFSET","歩行者の固定カメラオフセット",""
"SETTINGS_PERIODWALK","各ランダム対象の期間",""
"SETTINGS_MANUALSWITCHWALK","手動対象切り替え（セカンダリクリック）",""
"SETTINGS_MANUALSWITCHWALK_DETAIL","代わりにマウスのセカンダリクリックでフォロー対象を切り替えます。",""
"SETTINGS_SELECTPEDESTRIAN","歩行中の市民",""
"SETTINGS_SELECTPASSENGER","公共交通機関を利用中の市民",""
"SETTINGS_SELECTWAITING","公共交通機関を待機中の市民",""
"SETTINGS_SELECTDRIVING","運転/乗車中の市民",""
"SETTINGS_SELECTPUBLICTRANSIT","公共交通機関の車両",""
"SETTINGS_SELECTSERVICE","サービス車両",""
"SETTINGS_SELECTCARGO","貨物車両",""
"SETTINGS_SELECTOUTSIDE","境界外のターゲット",""
"SETTINGS_KEYCAMTOGGLE","フリーカメラモード",""
"SETTINGS_KEYWALKTHRUTOGGLE","ウォークスルーモード",""
"SETTINGS_KEYTOGGLE_DETAIL","押すとこのモードに切り替わります。既にアクティブな場合は、FPSカメラが無効になります。",""
"SETTINGS_KEYFOLLOWTOGGLE","フォローモード：バニラ/Mod切り替え",""
